Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/24  22:00:00,69.1173379293,3.03517151128,17.2553136697,0.0,15.863942322,22.030085,6.09199755911,0.0,3.20568,2.88631755911
 07/24  23:00:00,66.7190791861,2.1929434781,15.0043586046,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/24  24:00:00,48.8008096838,0.0,0.0,0.0,15.863942322,22.030085,6.08861938575,0.0,3.20568,2.88293938575
 07/25  01:00:00,48.7915948263,0.0,0.0,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/25  02:00:00,48.7901286151,0.0,0.0,0.0,15.863942322,22.030085,6.08874299416,0.0,3.20568,2.88306299416
 07/25  03:00:00,48.7727408908,0.0,0.0,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/25  04:00:00,50.1945507612,0.0,0.0,0.0,15.863942322,22.030085,3.22568,0.0,3.20568,0.02
 07/25  05:00:00,49.97191004,0.0,0.0,0.0,15.863942322,22.030085,6.08870540194,0.0,3.20568,2.88302540194
 07/25  06:00:00,99.2827446321,7.52053834074,44.6354393697,0.0,15.863942322,22.606085,3.23232093645,0.00664093645171,3.20568,0.02
 07/25  07:00:00,105.029739585,7.55164129903,56.6443319871,0.0,15.863942322,22.606085,6.11396887364,0.0229123921901,3.20568,2.88537648145
 07/25  08:00:00,173.00347971,8.48360754171,75.465087797,0.0,44.73757,41.8366005,18.9137841685,0.0,16.0284,2.88538416846
 07/25  09:00:00,189.19919055,8.9057606376,91.2149592742,0.0,44.73757,41.8366005,18.9137919398,0.0,16.0284,2.8853919398
 07/25  10:00:00,206.047912341,9.30270749027,104.839332525,0.0,44.73757,44.63617,24.0626,0.0,24.0426,0.02
 07/25  11:00:00,216.299172642,9.9089440031,113.769117199,0.0,44.73757,44.63617,26.9279997488,0.0,24.0426,2.88539974879
 07/25  12:00:00,233.42441251,10.8116319201,130.6727135,0.0,44.73757,44.63617,26.9280075695,0.0,24.0426,2.88540756955
 07/25  13:00:00,244.714182879,11.8296802675,143.729142381,0.0,44.73757,41.8366005,18.9138153908,0.0,16.0284,2.88541539082
 07/25  14:00:00,253.973330898,13.4790502985,151.326725097,0.0,44.73757,41.8366005,16.0484,0.0,16.0284,0.02
