Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/30  01:00:00,9.90323128397,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/30  02:00:00,9.89057303679,0.0,0.0,0.0,0.618613109274,5.0,3.5931790054,0.0,3.0011,0.592079005396
 06/30  03:00:00,9.89112266963,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 06/30  04:00:00,10.6777184142,0.0,0.0,0.0,0.618613109274,5.0,3.59315904771,0.0,3.0011,0.592059047708
 06/30  05:00:00,14.657952682,2.1625839649,0.0,0.0,1.85583932782,5.577,4.61012140028,0.0884714002784,4.50165,0.02
 06/30  06:00:00,27.3954105536,2.1625839649,0.458011220693,0.0,3.71167865564,18.077,14.6699007201,0.0,13.50495,1.16495072008
 06/30  07:00:00,27.3555656571,2.1625839649,1.34606745815,0.0,3.71167865564,18.077,24.4703489435,0.0,21.0077,3.46264894347
 06/30  08:00:00,22.802774245,2.1625839649,1.7502047509,0.0,3.71167865564,13.077,18.4675515343,0.0,15.0055,3.46205153433
 06/30  09:00:00,23.9923687707,2.1625839649,2.89701511408,0.0,3.71167865564,13.077,17.8924234209,0.0,15.0055,2.88692342094
 06/30  10:00:00,30.855081388,2.1625839649,4.7314467994,0.0,3.71167865564,18.077,35.3250961779,0.0,33.0121,2.31299617786
 06/30  11:00:00,33.4801637966,2.1625839649,6.24958259061,0.0,3.71167865564,18.077,43.4019067859,0.0,40.51485,2.88705678593
 06/30  12:00:00,34.3227070657,2.1625839649,7.82931570889,0.0,3.71167865564,18.077,38.3261440376,0.0,36.0132,2.3129440376
 06/30  13:00:00,34.8405784811,2.1625839649,8.6550234927,0.0,3.71167865564,18.077,33.8235470163,0.0,31.51155,2.31199701633
 06/30  14:00:00,29.7515479602,2.1625839649,8.55363151645,0.0,3.71167865564,13.077,22.7464735735,0.0,21.0077,1.73877357355
 06/30  15:00:00,30.0494192347,2.1625839649,8.84822129815,0.0,3.71167865564,13.077,21.8184832013,0.0,19.50715,2.31133320128
 06/30  16:00:00,30.2336592011,2.1625839649,9.10427479791,0.0,3.71167865564,13.077,24.2470667285,0.0,22.50825,1.73881672851
 06/30  17:00:00,36.0882360094,2.1625839649,9.96697503041,0.0,3.71167865564,18.077,27.8222332954,0.0,25.50935,2.31288329541
 06/30  18:00:00,35.747752831,2.1625839649,9.62725965197,0.0,3.71167865564,18.077,28.9712654737,0.0,25.50935,3.4619154737
 06/30  19:00:00,34.8569843634,2.1625839649,8.74572053793,0.0,3.71167865564,18.077,28.9722473676,0.0,25.50935,3.46289736761
 06/30  20:00:00,29.6497357,2.1625839649,7.29026030265,0.0,3.71167865564,13.077,25.9693713375,0.0,22.50825,3.46112133749
 06/30  21:00:00,28.4547125098,2.1625839649,4.93708797209,0.0,3.71167865564,13.077,23.896027429,0.0,21.0077,2.88832742899
 06/30  22:00:00,26.6843191452,2.1625839649,3.19830225793,0.0,3.71167865564,13.077,20.8934255273,0.0,18.0066,2.8868255273
 06/30  23:00:00,26.7620975423,2.1625839649,2.14073252621,0.0,3.71167865564,13.077,4.7394220558,0.0,3.0011,1.7383220558
 06/30  24:00:00,15.2373263177,2.1625839649,1.01136087446,0.0,1.85583932782,5.577,4.16643125041,0.0,3.0011,1.16533125041
 07/01  01:00:00,9.91406674606,0.0,0.0,0.0,0.618613109274,5.0,3.59319517652,0.0,3.0011,0.592095176521
 07/01  02:00:00,9.9289061957,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 07/01  03:00:00,9.93010117419,0.0,0.0,0.0,0.618613109274,5.0,3.59314935198,0.0,3.0011,0.592049351977
 07/01  04:00:00,10.1012945194,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 07/01  05:00:00,14.0736953939,2.1625839649,0.0,0.0,1.85583932782,5.577,5.243504905,0.149799615074,4.50165,0.59205528993
 07/01  06:00:00,26.8032853636,2.1625839649,0.151018907655,0.0,3.71167865564,18.077,14.0974811374,0.0,13.50495,0.592531137385
 07/01  07:00:00,27.0290228697,2.1625839649,1.03407148808,0.0,3.71167865564,18.077,22.1726888047,0.0,21.0077,1.16498880466
 07/01  08:00:00,22.2751195637,2.1625839649,1.25892854017,0.0,3.71167865564,13.077,16.1705328256,0.0,15.0055,1.16503282559
 07/01  09:00:00,23.0780315421,2.1625839649,2.02532638136,0.0,3.71167865564,13.077,17.8931653704,0.0,15.0055,2.88766537036
 07/01  10:00:00,29.8467820937,2.1625839649,3.76798567486,0.0,3.71167865564,18.077,35.8990710333,0.0,33.0121,2.88697103327
 07/01  11:00:00,33.1103836433,2.1625839649,5.91485264641,0.0,3.71167865564,18.077,43.4014929922,0.0,40.51485,2.88664299215
 07/01  12:00:00,33.8051678797,2.1625839649,7.37065732718,0.0,3.71167865564,18.077,39.4745308482,0.0,36.0132,3.46133084824
 07/01  13:00:00,33.9969711888,2.1625839649,7.87248644522,0.0,3.71167865564,18.077,34.3985153971,0.0,31.51155,2.88696539714
 07/01  14:00:00,28.5372677327,2.1625839649,7.39820369049,0.0,3.71167865564,13.077,23.3203631983,0.0,21.0077,2.31266319833
 07/01  15:00:00,28.9521215508,2.1625839649,7.80284742305,0.0,3.71167865564,13.077,21.8200985634,0.0,19.50715,2.31294856335
 07/01  16:00:00,29.0802301744,2.1625839649,7.92752877337,0.0,3.71167865564,13.077,24.8207443826,0.0,22.50825,2.3124943826
 07/01  17:00:00,34.9692171432,2.1625839649,8.8169372491,0.0,3.71167865564,18.077,27.821792762,0.0,25.50935,2.31244276197
 07/01  18:00:00,35.3876654687,2.1625839649,9.26910691329,0.0,3.71167865564,18.077,28.9712439175,0.0,25.50935,3.46189391752
 07/01  19:00:00,34.3767236068,2.1625839649,8.09898671853,0.0,3.71167865564,18.077,28.971353154,0.0,25.50935,3.46200315395
 07/01  20:00:00,28.8797421115,2.1625839649,6.37208915497,0.0,3.71167865564,13.077,25.3959058674,0.0,22.50825,2.88765586737
 07/01  21:00:00,29.1069388495,2.1625839649,5.4496891852,0.0,3.71167865564,13.077,24.4696622844,0.0,21.0077,3.46196228443
 07/01  22:00:00,28.0206512326,2.1625839649,4.5121505587,0.0,3.71167865564,13.077,20.3194813497,0.0,18.0066,2.31288134972
 07/01  23:00:00,27.7013201179,2.1625839649,3.05407450072,0.0,3.71167865564,13.077,4.73984958214,0.0,3.0011,1.73874958214
 07/01  24:00:00,15.8295580594,2.1625839649,1.56709382822,0.0,1.85583932782,5.577,4.73899861679,0.0,3.0011,1.73789861679
 07/02  01:00:00,9.96477899693,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 07/02  02:00:00,9.97257691274,0.0,0.0,0.0,0.618613109274,5.0,3.59316876089,0.0,3.0011,0.592068760888
 07/02  03:00:00,9.97522106004,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 07/02  04:00:00,10.1587902054,0.0,0.0,0.0,0.618613109274,5.0,3.0211,0.0,3.0011,0.02
 07/02  05:00:00,15.096729266,2.1625839649,0.933239729916,0.0,1.85583932782,5.577,5.09374188775,0.0,4.50165,0.592091887751
 07/02  06:00:00,28.5433239417,2.1625839649,1.80015426669,0.0,3.71167865564,18.077,14.669900144,0.0,13.50495,1.16495014398
 07/02  07:00:00,28.8496424442,2.1625839649,2.80020432505,0.0,3.71167865564,18.077,22.1727327267,0.0,21.0077,1.16503272671
 07/02  08:00:00,24.4336671443,2.1625839649,3.3581333581,0.0,3.71167865564,13.077,16.1704627677,0.0,15.0055,1.16496276765
 07/02  09:00:00,25.6480684632,2.1625839649,4.55173298446,0.0,3.71167865564,13.077,15.5980243669,0.0,15.0055,0.592524366904
 07/02  10:00:00,32.8091627852,2.1625839649,6.69370208774,0.0,3.71167865564,18.077,36.4733247451,0.0,33.0121,3.46122474507
 07/02  11:00:00,35.7900349776,2.1625839649,8.56503505823,0.0,3.71167865564,18.077,43.4019996959,0.0,40.51485,2.88714969594
