Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/19  24:00:00,49.0912662856,6.7185440325,13.1259833505,0.0,11.6412384099,10.0650221343,5.76141360305,0.0,0.0,5.76141360305
 04/20  01:00:00,45.9283090172,6.58187927065,11.6604015321,0.0,10.0992000411,10.047477231,0.02,0.0,0.0,0.02
 04/20  02:00:00,43.1346284318,6.48930390545,10.8188519874,0.0,8.25718729233,10.0299323277,5.75611292051,0.0,0.0,5.75611292051
 04/20  03:00:00,42.7051021815,6.44211271298,10.4365170741,0.0,8.25718729233,10.0299323277,5.75582397931,0.0,0.0,5.75582397931
 04/20  04:00:00,43.7936068755,6.39453905632,9.96598621587,0.0,8.25718729233,11.6354268332,0.02,0.0,0.0,0.02
 04/20  05:00:00,51.9608140088,6.43831288327,10.5097364691,0.0,12.1011305571,15.3678112995,5.7769239677,0.0,0.0,5.7769239677
 04/20  06:00:00,84.9111936715,7.02962679244,15.2244987041,0.0,19.7275818095,37.2640762949,11.585921844,0.0,0.0,11.585921844
 04/20  07:00:00,102.134974917,7.4427109852,19.0830568661,0.0,24.3117294858,51.2795993405,17.4296248765,0.0,0.0,17.4296248765
 04/20  08:00:00,89.8060271533,6.92780174287,18.5440987875,0.0,23.6694662846,40.6342015617,23.4663549521,0.0,0.0,23.4663549521
 04/20  09:00:00,87.5090622441,6.90282164459,21.2794491845,0.0,23.6694662846,35.6302164847,41.4285368583,0.0,18.025,23.4035368583
 04/20  10:00:00,68.3427964649,6.66792731508,19.9447810467,0.0,18.7433767983,22.9618409725,41.3854179199,0.0,18.025,23.3604179199
 04/20  11:00:00,68.5636179364,6.69271592721,20.1430478915,0.0,18.7433767983,22.9618409725,35.5181492338,0.0,18.025,17.4931492338
 04/20  12:00:00,69.4223673626,6.75247134786,20.8985924243,0.0,18.5889407304,23.1597249699,41.3345233748,0.0,18.025,23.3095233748
 04/20  13:00:00,72.5032865187,6.86879263378,23.6166915255,0.0,18.7433767983,23.2517909448,35.514834845,0.0,18.025,17.489834845
 04/20  14:00:00,74.3523339707,6.97421726637,25.3603108252,0.0,18.7433767983,23.2517909448,35.5149633445,0.0,18.025,17.4899633445
 04/20  15:00:00,75.4795146459,7.09641408969,26.6552441374,0.0,18.7433767983,22.9618409725,35.5110975681,0.0,18.025,17.4860975681
