Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 11/03  14:00:00,287.139240983,36.6032042521,135.56786389,0.0,32.1804615127,55.9779621605,245.268549728,9.08884903528,66.8089,169.370800693
 11/03  15:00:00,287.421286476,36.6306066308,136.094328052,0.0,32.1804615127,55.9779621605,247.258790521,9.53133278073,75.1392,162.588257741
 11/03  16:00:00,317.214571427,36.3458674016,137.089280894,0.0,32.1804615127,60.9114621605,227.539241053,5.78054753693,91.7998,129.958893516
 11/03  17:00:00,358.228709822,35.8481549077,138.318319681,0.0,32.1804615127,77.5397301883,248.732127529,10.7306493764,49.9818,188.019678152
 11/03  18:00:00,421.043029423,35.8944408121,136.206692041,0.0,77.122965704,86.2600435998,399.741801081,11.6988048828,49.9818,338.061196198
 11/03  19:00:00,425.846399865,35.8423345012,133.568736569,0.0,102.647051061,80.1663183927,298.504884846,9.334307384,33.3212,255.849377462
 11/03  20:00:00,449.730235706,35.8368075093,131.8156099,0.0,115.40909374,92.7192997104,290.938715008,8.9435511268,33.3212,248.673963882
 11/03  21:00:00,426.194958874,35.9120322254,132.170163769,0.0,102.647051061,94.1340635361,407.933620684,9.71475676983,24.9909,373.227963914
 11/03  22:00:00,364.472542152,35.9937637094,138.302003622,0.0,77.122965704,65.871452062,309.260111787,14.0670218788,16.6606,278.532489908
 11/03  23:00:00,298.837828673,35.9493533749,142.043976337,0.0,38.286128036,48.4199368926,188.74507657,21.373048206,8.3303,159.041728364
 11/03  24:00:00,163.266841598,31.740538277,49.7473382893,0.0,25.5240853573,30.610668775,140.026084908,13.5272444875,3.33212,123.166720421
 11/04  01:00:00,181.534220039,32.5501578574,64.939075489,0.0,27.7269238854,30.610668775,113.803645767,16.3398657503,3.33212,94.1316600167
 11/04  02:00:00,166.93884271,32.5501578574,67.9324838991,0.0,12.7620426787,28.1191506574,122.077848952,24.6159919223,3.33212,94.1297370299
 11/04  03:00:00,143.861311279,31.740538277,45.8614496127,0.0,12.7620426787,28.1191506574,132.153799418,34.6948747357,3.33212,94.1268046827
 11/04  04:00:00,164.919229519,33.3597774377,58.6856267005,0.0,12.7620426787,28.1191506574,168.371162034,41.8257152965,3.33212,123.213326738
 11/04  05:00:00,163.888023818,33.3597774377,45.5351629362,0.0,12.7620426787,28.1191506574,210.719792207,48.0719396939,8.3303,154.317552513
 11/04  06:00:00,259.070759959,34.007473102,59.2808586914,0.0,42.6918050922,54.3732441037,292.042283256,53.8684993645,16.6606,221.513183892
 11/04  07:00:00,327.516139968,35.8492339117,90.2708592836,0.0,42.6918050922,86.1019271793,469.660016625,71.4534292782,24.9909,373.215687347
