Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/24  17:00:00,1455.4755234,161.7531154,478.085859267,0.0,243.2593065,310.10971186,107.921349501,5.46433384628,84.9700494144,17.4869662404
 07/24  18:00:00,1127.58892842,96.5554385078,480.943255362,0.0,166.938926447,199.110933808,124.833287062,22.4320942238,84.9700494144,17.4311434237
 07/24  19:00:00,1122.17789403,96.5554385078,482.17623486,0.0,166.938926447,191.61365848,99.8618319318,34.4906615884,56.6466996096,8.72447073372
 07/24  20:00:00,1002.88325756,96.5554385078,481.452663882,0.0,100.150657288,124.558693486,134.645432674,60.565858309,56.6466996096,17.4328747551
 07/24  21:00:00,963.797995153,96.5554385078,482.005976277,0.0,100.150657288,124.558693486,135.336626453,75.4596527498,42.4850247072,17.3919489959
 07/24  22:00:00,896.064178421,96.5554385078,482.033050009,0.0,46.0930336215,124.558693486,139.017974699,101.989937958,28.3233498048,8.70468693621
 07/24  23:00:00,896.599993864,96.5554385078,481.80531135,0.0,46.0930336215,124.558693486,148.456288644,116.908160745,14.1616749024,17.3864529963
 07/24  24:00:00,883.800615744,96.5554385078,481.33155859,0.0,46.0930336215,113.312780494,146.099206338,131.730153909,5.66466996096,8.70438246781
 07/25  01:00:00,884.483704517,96.5554385078,482.06490348,0.0,46.0930336215,113.312780494,177.928908845,154.878510872,5.66466996096,17.3857280124
 07/25  02:00:00,884.210969659,96.5554385078,481.822178635,0.0,46.0930336215,113.312780494,194.543007372,180.174409759,5.66466996096,8.7039276525
 07/25  03:00:00,884.124746268,96.5554385078,481.800745636,0.0,46.0930336215,113.312780494,227.967376085,204.915152806,5.66466996096,17.3875533183
 07/25  04:00:00,977.696272428,96.5554385078,481.540821526,0.0,100.150657288,148.969399434,228.786449347,214.418192917,5.66466996096,8.70358646866
 07/25  05:00:00,964.199350384,98.5890196721,475.53738421,0.0,100.150657288,149.894399434,382.298474479,350.74986764,14.1616749024,17.3869319365
 07/25  06:00:00,1181.82070764,104.563635389,469.528329483,0.0,176.471037341,302.612436532,293.866936838,256.84031802,28.3233498048,8.70326901305
 07/25  07:00:00,1320.37786994,116.300608819,471.795156963,0.0,243.2593065,310.10971186,260.798041804,199.527970055,42.4850247072,18.7850470418
 07/25  08:00:00,1367.87520477,115.564381201,477.067737108,0.0,243.2593065,310.10971186,258.492679689,171.213030146,56.6466996096,30.6329499337
 07/25  09:00:00,1405.13908617,118.275295036,478.277441185,0.0,243.2593065,302.612436532,223.972941095,151.648278565,42.4850247072,29.8396378228
 07/25  10:00:00,1417.06987628,122.50542637,478.486445389,0.0,243.2593065,310.10971186,235.365922878,129.042079571,70.808374512,35.515468794
 07/25  11:00:00,1421.79018194,126.368749692,478.290374366,0.0,243.2593065,310.10971186,219.976905376,113.587437915,70.808374512,35.581092949
 07/25  12:00:00,1386.96760037,133.533846518,478.049540458,0.0,243.2593065,310.10971186,193.080471225,86.8637994063,70.808374512,35.4082973069
 07/25  13:00:00,1430.53182771,144.094534072,477.651566911,0.0,243.2593065,302.612436532,142.572467709,50.3489506769,56.6466996096,35.5768174228
 07/25  14:00:00,1439.15655992,152.53550061,477.72671946,0.0,243.2593065,302.612436532,105.521481189,27.5187416632,42.4850247072,35.5177148184
 07/25  15:00:00,1444.3092085,157.90890179,477.51599731,0.0,243.2593065,302.612436532,114.077522364,21.9777668881,56.6466996096,35.4530558659
 07/25  16:00:00,1453.07926334,161.221317668,476.344871914,0.0,243.2593065,310.10971186,133.549757377,22.1054587526,84.9700494144,26.4742492103
 07/25  17:00:00,1453.68286056,162.242085556,475.962062479,0.0,243.2593065,310.10971186,125.849746949,23.3955797955,84.9700494144,17.4841177389
 07/25  18:00:00,1126.19096053,96.5554385078,479.770970256,0.0,166.938926447,199.110933808,174.364657017,71.9628221683,84.9700494144,17.4317854343
 07/25  19:00:00,1119.09230381,96.5554385078,480.352521785,0.0,166.938926447,191.61365848,194.31147503,120.232006992,56.6466996096,17.4327684282
 07/25  20:00:00,981.664573607,96.5554385078,467.743646621,0.0,100.150657288,124.558693486,286.825084644,212.748614274,56.6466996096,17.4297707605
 07/25  21:00:00,937.036082545,96.5554385078,465.628246631,0.0,100.150657288,124.558693486,318.453681827,267.262513965,42.4850247072,8.70614315513
 07/25  22:00:00,880.65622201,96.5554385078,475.469059398,0.0,46.0930336215,124.558693486,382.860955604,337.150535839,28.3233498048,17.3870699606
 07/25  23:00:00,899.224120038,96.5554385078,491.199770627,0.0,46.0930336215,124.558693486,383.012999292,360.147984369,14.1616749024,8.70334001988
 07/25  24:00:00,878.399093978,96.5554385078,482.556744051,0.0,46.0930336215,113.312780494,378.853815067,361.061253716,5.66466996096,12.12789139
 07/26  01:00:00,853.336737663,96.5554385078,459.870967329,0.0,46.0930336215,113.312780494,359.769630136,340.143682323,5.66466996096,13.9612778518
 07/26  02:00:00,858.694125478,96.5554385078,462.674284738,0.0,46.0930336215,113.312780494,322.835518315,308.467203461,5.66466996096,8.70364489279
 07/26  03:00:00,865.18797316,96.5554385078,467.548509787,0.0,46.0930336215,113.312780494,324.392958018,301.34131391,5.66466996096,17.3869741477
 07/26  04:00:00,947.215877519,96.5554385078,461.078279476,0.0,100.150657288,148.969399434,313.529372129,299.161422767,5.66466996096,8.70327940143
 07/26  05:00:00,942.326171222,98.8412314827,460.47976493,0.0,100.150657288,149.894399434,447.44326023,415.895058917,14.1616749024,17.3865264101
 07/26  06:00:00,1181.97153984,106.000576379,468.81628103,0.0,176.471037341,302.612436532,305.439425509,268.413143075,28.3233498048,8.70293262912
 07/26  07:00:00,1325.20967493,119.510399832,471.720310605,0.0,243.2593065,310.10971186,244.030004059,175.253761698,42.4850247072,26.2912176536
 07/26  08:00:00,1357.44282033,113.607477935,471.499189863,0.0,243.2593065,310.10971186,286.922759159,203.865770608,56.6466996096,26.4102889407
 07/26  09:00:00,1381.15688022,112.794394029,465.815185831,0.0,243.2593065,302.612436532,293.930395914,224.943941765,42.4850247072,26.5014294427
 07/26  10:00:00,1391.24850488,114.255465259,466.983321702,0.0,243.2593065,310.10971186,322.39393732,216.062151095,70.808374512,35.5234117126
 07/26  11:00:00,1396.56095001,115.887356607,468.81055605,0.0,243.2593065,310.10971186,313.204311517,206.806142846,70.808374512,35.5897941588
 07/26  12:00:00,1361.69985338,119.046553905,470.764369352,0.0,243.2593065,310.10971186,289.355245416,183.131563634,70.808374512,35.4153072698
 07/26  13:00:00,1405.0669232,123.265232909,474.51039971,0.0,243.2593065,302.612436532,252.860943918,160.629553487,56.6466996096,35.5846908221
 07/26  14:00:00,1408.83080157,125.842239225,475.084475707,0.0,243.2593065,302.612436532,231.947278106,153.936837645,42.4850247072,35.5254157538
 07/26  15:00:00,1399.11421595,125.325998329,468.544445105,0.0,243.2593065,302.612436532,264.375800217,172.269310944,56.6466996096,35.4597896634
 07/26  16:00:00,1397.2132296,124.622450734,462.83381795,0.0,243.2593065,310.10971186,305.752182692,194.31668329,84.9700494144,26.4654499871
 07/26  17:00:00,1399.41071438,125.123585049,464.284945441,0.0,243.2593065,310.10971186,304.089554889,195.506470798,84.9700494144,23.6130346764
 07/26  18:00:00,1108.56422391,96.5554385078,471.308988375,0.0,166.938926447,199.110933808,320.998464578,224.705293896,84.9700494144,11.3231212675
 07/26  19:00:00,1126.79816453,96.5554385078,494.581847044,0.0,166.938926447,191.61365848,337.566192483,263.489295228,56.6466996096,17.4301976458
 07/26  20:00:00,1014.71655245,96.5554385078,499.850215424,0.0,100.150657288,124.558693486,392.353424664,318.275613001,56.6466996096,17.4311120537
 07/26  21:00:00,969.776700042,96.5554385078,494.362984032,0.0,100.150657288,124.558693486,381.181293828,329.99092231,42.4850247072,8.70534681072
 07/26  22:00:00,901.480832092,96.5554385078,493.89940928,0.0,46.0930336215,124.558693486,397.529144411,351.817685745,28.3233498048,17.3881088612
 07/26  23:00:00,891.139908815,96.5554385078,483.872988142,0.0,46.0930336215,124.558693486,374.874930853,352.010658438,14.1616749024,8.70259751258
 07/26  24:00:00,855.905291119,96.5554385078,461.869743726,0.0,46.0930336215,113.312780494,355.246823325,332.193343553,5.66466996096,17.3888098111
 07/27  01:00:00,869.488056679,96.5554385078,470.686810581,0.0,46.0930336215,113.312780494,303.746302065,289.379429551,5.66466996096,8.70220255227
 07/27  02:00:00,881.047908551,96.5554385078,479.132975863,0.0,46.0930336215,113.312780494,302.020147643,278.969048892,5.66466996096,17.3864287894
 07/27  03:00:00,868.434373428,96.5554385078,469.992939132,0.0,46.0930336215,113.312780494,316.416507881,302.047499382,5.66466996096,8.70433853804
 07/27  04:00:00,951.723307069,96.5554385078,464.466073708,0.0,100.150657288,148.969399434,317.763815429,294.713463095,5.66466996096,17.3856823729
 07/27  05:00:00,937.006213566,98.7382624598,456.832735738,0.0,100.150657288,149.894399434,455.792754779,432.927124082,14.1616749024,8.70395579409
 07/27  06:00:00,1169.54119258,104.953439572,459.854243431,0.0,176.471037341,302.612436532,348.534671027,302.824928429,28.3233498048,17.3863927925
 07/27  07:00:00,1305.25905855,110.968794637,465.004678085,0.0,243.2593065,310.10971186,288.561563816,228.540334587,42.4850247072,17.5362045219
 07/27  08:00:00,1349.15934995,111.805450185,467.669409866,0.0,243.2593065,310.10971186,303.906850759,220.850390512,56.6466996096,26.4097606375
 07/27  09:00:00,1384.45478438,113.369212017,467.734265229,0.0,243.2593065,302.612436532,283.613666396,209.39065379,42.4850247072,31.7379878988
 07/27  10:00:00,1392.65750604,114.687903078,467.176747581,0.0,243.2593065,310.10971186,311.118066919,205.176989562,70.808374512,35.132702845
 07/27  11:00:00,1395.18717066,116.324361932,466.840060239,0.0,243.2593065,310.10971186,314.485652779,204.115847252,70.808374512,39.5614310147
 07/27  12:00:00,1354.65880834,118.052613203,466.784479715,0.0,243.2593065,310.10971186,302.656872846,205.291273051,70.808374512,26.5572252834
 07/27  13:00:00,1390.83226727,119.915517164,467.297469316,0.0,243.2593065,302.612436532,300.114543758,198.984647562,56.6466996096,44.483196586
 07/27  14:00:00,1392.35982744,122.001755095,466.734882637,0.0,243.2593065,302.612436532,270.80947539,192.823522651,42.4850247072,35.5009280317
 07/27  15:00:00,1398.79255286,125.54506298,468.129603096,0.0,243.2593065,302.612436532,251.382333096,168.132374088,56.6466996096,26.6032593988
