Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/22  23:00:00,305.438038454,35.9387822118,142.73996406,0.0,42.6918050922,48.4199368926,181.709391444,6.6935332135,8.3303,166.685558231
 10/22  24:00:00,205.386436165,32.9658985083,77.6173327739,0.0,34.4311606118,33.1021868926,101.294768358,0.0361283053963,3.33212,97.926520053
 10/23  01:00:00,156.454673898,30.955271254,51.22498499,0.0,19.418418834,29.3649097162,77.5706570478,0.422161106142,3.33212,73.8163759416
 10/23  02:00:00,177.441461733,33.3680239592,74.9711560201,0.0,12.7620426787,28.1191506574,78.9980375835,1.8461635126,3.33212,73.8197540709
 10/23  03:00:00,181.415080148,33.3680239592,78.9614762034,0.0,12.7620426787,28.1191506574,80.8259468064,3.66314113357,3.33212,73.8306856729
 10/23  04:00:00,187.238156973,33.3680239592,78.1757852179,0.0,12.7620426787,28.1191506574,110.196543757,5.91795796145,3.33212,100.946465795
 10/23  05:00:00,203.773996726,32.9658985083,68.0722398962,0.0,25.5240853573,30.610668775,186.991791533,8.16727581546,8.3303,170.494215718
 10/23  06:00:00,327.325418577,34.0114246806,91.5405533912,0.0,51.0481707146,78.1489452969,320.05516444,10.2834080834,16.6606,293.111156357
 10/23  07:00:00,429.373621799,35.8147265972,140.636962225,0.0,64.3609230253,109.708623606,426.067857199,11.0901606117,24.9909,389.986796587
 10/23  08:00:00,377.685689892,35.7955544907,142.693578882,0.0,51.0481707146,80.7689615957,341.115778888,2.60157606288,33.3212,305.193002825
 10/23  09:00:00,350.392787811,36.3642944012,142.523535366,0.0,51.0481707146,71.0224615957,301.107603839,0.0175942798994,66.8089,234.281109559
 10/23  10:00:00,301.026829056,36.4547412288,141.275685771,0.0,32.1804615127,65.7244621605,263.757857772,0.457502832275,83.4695,179.83085494
 10/23  11:00:00,300.490248147,36.5389229335,139.302627456,0.0,32.1804615127,65.7244621605,221.766151644,0.340230882782,83.4695,137.956420762
 10/23  12:00:00,299.412711485,36.5982686204,137.941270635,0.0,32.1804615127,65.7244621605,221.355634219,0.0681593518271,83.4695,137.817974867
 10/23  13:00:00,290.126077872,36.6080483218,138.15584819,0.0,32.1804615127,55.9779621605,206.282443234,0.0573009137194,75.1392,131.08594232
 10/23  14:00:00,290.415805816,36.6510713335,138.395333717,0.0,32.1804615127,55.9779621605,204.361745834,0.0563975469398,66.8089,137.496448287
 10/23  15:00:00,290.871166862,36.6991996858,138.80262169,0.0,32.1804615127,55.9779621605,206.108137182,0.0321073486664,75.1392,130.936829834
 10/23  16:00:00,321.086333579,36.5241019129,139.940874419,0.0,32.1804615127,60.9114621605,192.94268806,0.0,91.7998,101.14288806
 10/23  17:00:00,356.850204581,35.9516434289,141.28494298,0.0,32.1804615127,77.5397301883,204.13463142,2.07548485647,49.9818,152.077346563
